dataset,id1,id2,isInStrictBlockingDecay,isInStrictBlockingNoDecay,isInValueSetBlocking,isInSequenceBlocking,isInExactMatchBlocking,isSemanticRoleMatch,compatibilityPercentageDecay,compatibilityPercentageNoDecay,exactSequenceMatchPercentage,hasTransitionOverlapNoDecay,hasTransitionOverlapDecay,hasValueSetOverlap,isInSVABlockingNoDecay,isInSVABlockingDecay,VACount,DVACount,isInTSMBlockingNoWildcard,isInTSMBlockingWithWildcard,strictlyCompatiblePercentage,decayScore,hasNonOverlap
education,infobox school||9096705||354387277-0||grade12,infobox school||9096705||354387277-0||grade8,true,true,true,true,true,false,1.0,1.0,1.0,false,false,true,true,true,697,2,true,true,1.0,1.0,false
education,infobox secondary school||2542104||39987713-0||country,infobox secondary school||9610481||117179982-0||country,false,false,false,false,false,false,0.8563218390804598,0.6652298850574713,0.29555236728837875,false,false,true,true,true,206,1,false,false,0.3074712643678161,0.33,true
education,infobox book||2684509||51772441-0||genre,infobox book||2804696||88216010-0||genre,false,false,false,false,false,false,0.8577586206896551,0.8577586206896551,0.8163558106169297,true,true,true,true,true,569,2,false,false,0.8160919540229885,0.33,true
education,infobox school||9391602||440226691-0||country,infobox secondary school||9003633||128354957-0||country,true,true,false,false,false,false,1.0,1.0,0.5107604017216643,false,false,true,true,true,356,1,false,false,0.6120689655172413,1.0,true
education,infobox secondary school||11509981||176761327-0||accreditation,infobox secondary school||7643242||177647777-0||accreditation,false,false,true,false,false,false,0.8793103448275862,0.8031609195402298,0.8034433285509326,true,true,true,true,true,560,2,true,true,0.8031609195402298,0.0,true
education,infobox school||6111133||276747894-0||accreditation,infobox secondary school||11346980||264332462-0||accreditation,false,false,false,false,false,false,0.9683908045977011,0.5833333333333334,0.5523672883787661,true,true,true,true,true,385,2,false,false,0.5632183908045977,0.0,true
education,infobox book||10385587||119225945-0||country,infobox scientist||5441003||208395647-0||residence,false,false,false,false,false,false,0.7270114942528736,0.7227011494252874,0.6212338593974175,false,false,true,true,true,433,1,false,false,0.6221264367816092,0.25,true
education,infobox school||11630982||284254967-0||accreditation,infobox secondary school||11632690||238058201-0||accreditation,true,true,false,false,false,false,1.0,1.0,0.5179340028694405,false,false,true,true,true,361,1,false,false,0.5186781609195402,1.0,true
education,infobox school||11175350||281564102-0||accreditation,infobox university||11503612||213401342-0||accreditation,true,true,true,true,false,false,1.0,1.0,0.9354375896700143,true,true,true,true,true,652,2,true,true,1.0,1.0,false
education,infobox book||2030098||74948448-1||language,infobox book||2613883||63902304-0||language,false,false,true,false,false,false,0.8591954022988506,0.6982758620689655,0.6872309899569584,true,true,true,true,true,479,2,false,false,0.6867816091954023,0.0,true
education,infobox book||5288070||55087809-0||country,infobox university||14875||45644912-0||country,false,false,false,false,false,false,0.7097701149425287,0.7097701149425287,0.6513629842180775,false,false,true,true,true,454,1,false,false,0.6508620689655172,0.0,true
education,infobox school||11347109||283913117-0||accreditation,infobox secondary school||11278959||193560236-0||accreditation,true,true,false,false,false,false,1.0,1.0,0.8938307030129125,true,true,true,true,true,623,2,false,false,0.8936781609195402,1.0,true
education,infobox secondary school||15876824||258340631-0||country,infobox uk school||16332489||205164006-0||country,true,true,false,false,false,false,1.0,1.0,0.7819225251076041,false,false,true,true,true,545,2,false,false,0.8520114942528736,1.0,true
education,infobox secondary school||1372456||61587861-0||country,infobox secondary school||624411||61586537-0||country,false,false,false,false,false,false,0.8405172413793104,0.8275862068965517,0.4748923959827834,false,false,true,true,true,331,1,false,false,0.7514367816091954,0.0,true
education,infobox school||11345956||283856419-0||accreditation,infobox school||11347109||283913117-0||accreditation,true,true,true,true,true,false,1.0,1.0,1.0,true,true,true,true,true,697,2,true,true,1.0,1.0,false
education,infobox book||1804983||63899453-0||media_type,infobox book||5870794||63436593-0||media_type,false,false,false,false,false,false,0.9885057471264368,0.6925287356321839,0.4017216642754663,false,false,true,true,true,280,2,false,false,0.4339080459770115,0.125,true
education,infobox school||2534578||125907881-0||enrollment_as_of,infobox school||27310667||361364025-0||enrollment_as_of,false,false,false,false,false,false,0.7859195402298851,0.7859195402298851,0.37302725968436157,false,false,true,true,true,260,1,false,false,0.40229885057471265,0.0,true
education,infobox school||4045607||157084619-0||country,infobox school||4772613||284415309-0||country,false,false,false,false,false,false,0.8850574712643678,0.771551724137931,0.39598278335724535,true,true,true,true,true,276,1,false,false,0.39655172413793105,0.33,true
education,infobox secondary school||2835529||55454214-0||country,infobox secondary school||7535469||82687273-0||country,true,true,true,false,false,false,1.0,1.0,0.7675753228120517,true,true,true,true,true,535,2,true,false,1.0,1.0,true
education,infobox secondary school||2976774||87174959-0||type_🔗_extractedLink0,infobox secondary school||4906744||176797261-0||type_🔗_extractedLink0,true,true,false,false,false,false,1.0,1.0,0.4103299856527977,false,false,true,true,true,286,1,false,false,0.4885057471264368,1.0,true
education,infobox school||8452850||146626288-0||accreditation,infobox secondary school||9405002||233727166-0||accreditation,false,false,true,false,false,false,0.9956896551724138,0.9956896551724138,0.8837876614060258,true,true,true,true,true,616,2,true,true,0.9956896551724138,0.33,true
education,infobox school||7028958||140327939-0||size,infobox university||12638738||149496140-0||image_size,false,false,false,false,false,false,0.6652298850574713,0.5186781609195402,0.3400286944045911,false,false,true,true,true,237,1,false,false,0.44396551724137934,0.0,true
education,infobox school||12532641||274695867-0||accreditation,infobox school||3658722||219542429-0||accreditation,true,true,true,true,false,false,1.0,1.0,0.9469153515064562,true,true,true,true,true,660,2,true,true,1.0,1.0,false
education,infobox book||4610143||46701030-0||country,infobox_university||28486339||47749344-0||country,false,false,false,false,false,false,0.7198275862068966,0.7112068965517241,0.7101865136298422,true,true,true,true,true,495,2,false,false,0.7097701149425287,0.0,true
education,infobox book||1587777||95410456-0||media_type,infobox book||5454113||63903776-0||media_type,false,false,true,false,false,false,0.9166666666666666,0.5028735632183908,0.4131994261119082,true,true,true,true,true,288,2,true,false,0.5014367816091954,0.0,true
education,infobox school||6662159||105726265-0||accreditation,infobox school||8775401||353203373-0||accreditation,true,true,true,true,false,false,1.0,1.0,0.7647058823529411,true,true,true,true,true,533,2,true,false,1.0,1.0,false
education,infobox university||12120961||34627976-0||country,infobox_university||59801||54723997-0||country,false,false,false,false,false,false,0.9181034482758621,0.4827586206896552,0.3500717360114778,true,true,true,true,true,244,2,false,false,0.4353448275862069,0.0,true
education,infobox book||19417136||240105921-0||genre,infobox book||19433847||240361633-0||genre,true,true,true,true,true,true,1.0,1.0,1.0,true,true,true,true,true,697,2,true,true,1.0,1.0,false
education,infobox book||1540273||76213145-0||genre_🔗_extractedLink0,infobox book||59850||67696858-0||genre_🔗_extractedLink0,false,false,true,false,false,false,0.9841954022988506,0.9841954022988506,0.7977044476327116,false,false,true,true,true,556,1,false,false,0.8089080459770115,0.0,true
education,infobox school||11160819||283818078-0||accreditation,infobox school||11347223||283858098-0||accreditation,true,true,true,true,true,false,1.0,1.0,1.0,true,true,true,true,true,697,2,true,true,1.0,1.0,false
education,infobox book||739474||60462533-0||country,infobox university||31921||47057654-0||country,false,false,true,false,false,false,0.6695402298850575,0.5948275862068966,0.5595408895265424,true,true,true,true,true,390,2,false,false,0.5761494252873564,0.0,true
education,infobox secondary school||9475935||118391631-0||country,infobox_university||463978||62685486-0||country,false,false,false,false,false,false,0.7801724137931034,0.7528735632183908,0.6642754662840746,false,false,true,true,true,463,2,false,false,0.7528735632183908,0.0,true
education,infobox book||4118403||40171754-0||genre,infobox book||4118550||40173205-0||genre,false,false,true,true,false,true,0.9956896551724138,0.9956896551724138,0.9956958393113343,true,true,true,true,true,694,2,true,true,0.9956896551724138,0.0,false
education,infobox book||2614279||63901877-0||language,infobox book||2684170||51773839-0||language,false,false,false,false,false,false,0.9770114942528736,0.9554597701149425,0.7015781922525107,false,false,true,true,true,489,2,false,false,0.7011494252873564,0.0,true
education,infobox school||5911133||475198069-0||country,infobox school||6390179||197074683-0||country,true,true,false,false,false,false,1.0,1.0,0.533715925394548,false,false,true,true,true,372,1,false,false,0.7327586206896551,1.0,true
education,infobox school||3895238||280418122-0||ofsted,infobox uk school||29647459||526024768-0||ofsted,false,false,true,false,false,false,0.9540229885057471,0.9540229885057471,0.6786226685796269,false,false,true,true,true,473,2,true,false,0.9540229885057471,0.33,true
education,infobox school||11666496||286132838-0||country,infobox school||4772613||284415309-0||country,true,true,true,false,false,false,1.0,1.0,0.9913916786226685,true,true,true,true,true,691,2,true,false,1.0,1.0,true
education,infobox school||11238184||279649276-0||accreditation,infobox secondary school||12524602||148574091-0||accreditation,true,true,false,false,false,false,1.0,1.0,0.4347202295552367,false,false,true,true,true,303,1,false,false,0.507183908045977,1.0,true
education,infobox_university||10648206||122890894-0||country,infobox_university||11470380||134126350-0||country,true,true,true,true,false,true,1.0,1.0,0.9913916786226685,true,true,true,true,true,691,2,true,true,1.0,1.0,true
education,infobox school||14503146||293523940-0||accreditation,infobox_university||5169848||119659596-0||accreditation,true,false,false,false,false,false,1.0,0.9770114942528736,0.8134863701578192,true,true,true,true,true,567,2,false,false,0.9770114942528736,0.995,false
education,infobox_university||42348022||108633310-0||affiliations,infobox_university||877131||55721772-0||affiliations,false,false,false,false,false,false,0.8448275862068966,0.7255747126436781,0.3400286944045911,false,false,true,true,true,237,1,false,false,0.6235632183908046,0.33,true
education,infobox school||2152606||229924373-0||type,infobox school||2859554||217758129-0||schooltype,true,true,true,true,false,false,1.0,1.0,0.9885222381635581,true,true,true,true,true,689,2,true,true,1.0,1.0,true
education,infobox school||14994756||300343711-0||viceprincipal,infobox school||14994756||300343711-0||viceprincipal1,true,true,true,false,false,false,1.0,1.0,0.9612625538020086,false,false,true,true,true,670,2,true,false,1.0,1.0,true
education,infobox university||287800||56201090-0||country,infobox_university||211112||118940041-0||country,false,false,false,false,false,false,0.75,0.6637931034482759,0.3170731707317073,true,true,true,true,true,221,2,false,false,0.41810344827586204,0.5,true
education,infobox secondary school||4374588||68383013-0||country,infobox_university||529237||40182510-0||country,false,false,true,false,false,false,0.9899425287356322,0.9899425287356322,0.812051649928264,true,true,true,true,true,566,2,true,false,0.9899425287356322,0.5,true
education,infobox book||739474||60462533-0||country,infobox_university||463978||62685486-0||country,false,false,true,true,false,false,0.7370689655172413,0.5761494252873564,0.5738880918220947,true,true,true,true,true,400,2,true,false,0.5761494252873564,0.0,true
education,infobox school||11159989||283646196-0||accreditation,infobox school||11358182||283573513-0||accreditation,true,true,true,true,true,false,1.0,1.0,1.0,false,false,true,true,true,697,2,true,true,1.0,1.0,false
education,infobox school||3947661||283638837-0||accreditation,infobox school||6111133||276747894-0||accreditation,false,false,false,false,false,false,0.9683908045977011,0.5818965517241379,0.5308464849354376,true,true,true,true,true,370,3,false,false,0.5704022988505747,0.0,true
education,infobox university||363553||39433718-0||established,infobox_university||12770523||211438446-0||established,false,false,false,false,false,false,0.978448275862069,0.978448275862069,0.24820659971305595,false,false,true,true,true,173,1,false,false,0.4238505747126437,0.5,true
education,infobox secondary school||1981159||47336000-0||country,infobox secondary school||7147979||126696917-0||country,false,false,false,false,false,false,0.9511494252873564,0.9511494252873564,0.5365853658536586,false,false,true,true,true,374,1,false,false,0.617816091954023,0.0,true
education,infobox secondary school||11508095||177653515-0||accreditation,infobox secondary school||5767898||68132090-0||accreditation,false,false,false,false,false,false,0.985632183908046,0.985632183908046,0.5365853658536586,false,false,true,true,true,374,1,false,false,0.6910919540229885,0.0,true
education,infobox school||4251308||56255041-0||type,infobox school||6380749||68916978-0||type,true,true,true,true,false,false,1.0,1.0,0.9282639885222381,true,true,true,true,true,647,2,true,true,1.0,1.0,true
education,infobox school||11346147||283845627-0||accreditation,infobox school||11491772||285277442-0||accreditation,true,true,true,true,false,false,1.0,1.0,0.9985652797704447,true,true,true,true,true,696,2,true,true,1.0,1.0,false
education,infobox school||34718895||476591308-0||enrollment_as_of,infobox school||34726802||476655984-0||enrollment_as_of,true,true,true,true,true,false,1.0,1.0,1.0,true,true,true,true,true,697,2,true,true,1.0,1.0,false
education,infobox university||24089357||56602891-0||country,infobox_university||529750||69685409-0||country,false,false,true,true,false,false,0.7298850574712644,0.47270114942528735,0.45911047345767575,true,true,true,true,true,320,2,true,false,0.47270114942528735,0.0,true
education,infobox university||1532484||46590200-0||established,infobox_university||89668||54012075-0||established,false,false,true,false,false,false,0.9942528735632183,0.9942528735632183,0.5724533715925395,true,true,true,true,true,399,2,true,false,0.9942528735632183,0.0,true
education,infobox university||362136||44914117-0||country,infobox_university||72544||89094843-0||country,false,false,false,false,false,false,0.7787356321839081,0.7370689655172413,0.5681492109038737,true,true,true,true,true,396,2,false,false,0.6235632183908046,0.0,true
education,infobox university||3649046||51502209-0||country,infobox university||577340||54054454-0||country,false,false,false,false,false,false,0.9813218390804598,0.9224137931034483,0.33428981348637016,false,false,true,true,true,233,1,false,false,0.4482758620689655,0.285,true
education,infobox secondary school||47863312||36904899-0||country,infobox secondary school||9003633||128354957-0||country,false,false,false,false,false,false,0.9554597701149425,0.9022988505747126,0.6312769010043041,true,true,true,true,true,440,2,false,false,0.889367816091954,0.33,true
education,infobox_university||18096816||293775968-0||image,infobox_university||18577462||293796294-0||image,false,false,false,false,false,false,0.8649425287356322,0.8649425287356322,0.8651362984218077,false,false,true,true,true,603,2,false,false,0.8649425287356322,0.0,false
education,infobox school||11101547||281090951-0||accreditation,infobox school||11346354||283860160-0||accreditation,true,false,false,false,false,false,1.0,0.8074712643678161,0.7847919655667145,true,true,true,true,true,547,2,false,false,0.7887931034482759,0.665,true
education,infobox secondary school||4639716||87440238-0||country,infobox university||3632802||34063724-0||country,true,false,true,false,false,false,1.0,0.8994252873563219,0.812051649928264,true,true,true,true,true,566,2,true,false,0.8994252873563219,0.665,true
education,infobox book||3801044||55657168-0||language,infobox book||4623256||47686674-0||language,false,false,true,true,false,false,0.7557471264367817,0.4755747126436782,0.4648493543758967,true,true,true,true,true,324,2,true,false,0.4755747126436782,0.0,true
education,infobox school||18293608||223943390-0||type,infobox school||4293216||52719615-0||type,true,true,true,false,false,false,1.0,1.0,0.8378766140602583,true,true,true,true,true,584,2,true,false,1.0,1.0,true
education,infobox school||13381227||361353754-0||enrollment_as_of,infobox school||34264690||469283288-0||enrollment_as_of,true,true,false,false,false,false,1.0,1.0,0.6944045911047346,false,false,true,true,true,484,1,false,false,0.7040229885057471,1.0,true
education,infobox school||11347109||283913117-0||accreditation,infobox secondary school||2916442||46417670-0||accreditation,true,true,false,false,false,false,1.0,1.0,0.3328550932568149,false,false,true,true,true,232,1,false,false,0.3333333333333333,1.0,true
education,infobox uk school||1996874||191057908-0||head_label,infobox uk school||47062||218250546-0||head_label,false,false,true,false,false,false,0.9568965517241379,0.9008620689655172,0.8766140602582496,false,false,true,true,true,611,2,true,false,0.9008620689655172,0.0,true
education,infobox university||577340||54054454-0||country,infobox_university||529237||40182510-0||country,false,false,false,false,false,false,0.9224137931034483,0.9224137931034483,0.3601147776183644,false,false,true,true,true,251,1,false,false,0.4885057471264368,0.5,true
education,infobox book||4610143||46701030-0||language,infobox book||8902096||90640438-0||language,false,false,true,true,false,false,0.8218390804597702,0.8218390804597702,0.7733142037302726,true,true,true,true,true,539,2,true,true,0.8218390804597702,0.5,true
education,infobox_university||454828||43143372-0||established,infobox_university||6923896||110548168-0||established,false,false,false,false,false,false,0.7873563218390804,0.6954022988505747,0.3127690100430416,false,false,true,true,true,218,1,false,false,0.3290229885057471,0.25,true
education,infobox school||11277792||285653492-0||accreditation,infobox school||11492427||285298676-0||accreditation,true,true,true,true,true,false,1.0,1.0,1.0,true,true,true,true,true,697,2,true,true,1.0,1.0,false
education,infobox book||1087753||63553052-0||genre_🔗_extractedLink1,infobox book||59850||67696858-0||genre_🔗_extractedLink0,false,false,true,true,false,false,0.8850574712643678,0.5459770114942529,0.5236728837876614,true,true,true,true,true,365,2,true,false,0.5459770114942529,0.33,true
education,infobox school||11108510||280860126-0||accreditation,infobox secondary school||11512453||177691634-0||accreditation,true,true,false,false,false,false,1.0,1.0,0.46915351506456243,false,false,true,true,true,327,1,false,false,0.5675287356321839,1.0,true
education,infobox school||33775658||461091357-0||enrollment_as_of,infobox school||34476468||472906493-0||enrollment_as_of,false,false,true,false,false,false,0.9971264367816092,0.9971264367816092,0.96987087517934,true,true,true,true,true,676,2,true,false,0.9971264367816092,0.0,true
education,infobox book||2298707||57340641-0||genre,infobox book||59784||67483749-0||genre,false,false,false,false,false,false,0.9468390804597702,0.9468390804597702,0.296987087517934,false,false,true,true,true,207,1,false,false,0.3146551724137931,0.33,true
education,infobox scientist||5654771||500930549-0||birth_place,infobox uk school||5653738||218240470-0||country,false,false,false,false,false,false,0.9109195402298851,0.9109195402298851,0.6054519368723099,false,false,true,true,true,422,1,false,false,0.6048850574712644,0.0,true
education,infobox school||11120943||286561615-0||accreditation,infobox secondary school||11509981||176761327-0||accreditation,true,true,false,false,false,false,1.0,1.0,0.460545193687231,false,false,true,true,true,321,1,false,false,0.5646551724137931,1.0,true
education,infobox school||11296648||229466349-0||accreditation,infobox school||3537383||224288609-0||accreditation,false,false,false,false,false,false,0.8979885057471264,0.8979885057471264,0.4720229555236729,false,false,true,true,true,329,1,false,false,0.896551724137931,-1.0,true
education,infobox book||1044528||69132116-0||language,infobox book||71479||47583457-0||language,false,false,false,false,false,false,0.867816091954023,0.867816091954023,0.3744619799139168,true,true,true,true,true,261,2,false,false,0.40086206896551724,0.0,true
education,infobox school||13381227||361353754-0||enrollment_as_of,infobox school||34719494||476595126-0||enrollment_as_of,true,true,false,false,false,false,1.0,1.0,0.6843615494978479,false,false,true,true,true,477,1,false,false,0.7025862068965517,1.0,true
education,infobox book||16371741||201210737-0||language,infobox book||40394755||570752022-0||language,false,false,true,false,false,false,0.9080459770114943,0.9080459770114943,0.49928263988522237,true,true,true,true,true,348,2,false,false,0.9051724137931034,0.0,true
education,infobox_university||275474||45885330-0||state,infobox_university||523163||292737591-0||state,false,false,false,false,false,false,0.9971264367816092,0.9224137931034483,0.2926829268292683,false,false,true,true,true,204,1,false,false,0.5316091954022989,0.33,true
education,infobox school||11511848||286511425-0||accreditation,infobox secondary school||11508095||177653515-0||accreditation,true,true,true,false,false,false,1.0,1.0,0.8938307030129125,false,false,true,true,true,623,2,true,false,1.0,1.0,true
education,infobox school||6904324||354749324-0||accreditation,infobox school||8456133||353587871-0||accreditation,true,true,true,true,false,false,1.0,1.0,0.9985652797704447,true,true,true,true,true,696,2,true,true,1.0,1.0,false
education,infobox school||16281354||304801166-0||grades,infobox school||6380749||68916978-0||grades,false,false,false,false,false,false,0.9770114942528736,0.9770114942528736,0.7058823529411765,false,false,true,true,true,492,1,false,false,0.9181034482758621,0.0,true
education,infobox school||9474961||270668531-0||type_🔗_extractedLink0,infobox secondary school||3423819||161436213-0||type_🔗_extractedLink0,true,true,true,true,false,false,1.0,1.0,0.896700143472023,true,true,true,true,true,625,2,true,true,1.0,1.0,true
education,infobox secondary school||3423084||70983699-0||country,infobox secondary school||6734251||114454302-0||country,false,false,false,false,false,false,0.7198275862068966,0.6982758620689655,0.5667144906743186,false,false,true,true,true,395,2,false,false,0.6091954022988506,0.0,true
education,infobox book||4455758||57967441-0||genre,infobox book||648779||54882726-0||genre,false,false,true,false,false,false,0.992816091954023,0.992816091954023,0.5466284074605452,true,true,true,true,true,381,2,true,false,0.992816091954023,0.0,true
education,infobox secondary school||18102626||221345262-0||type_🔗_extractedLink0,infobox secondary school||4181351||80518428-0||type_🔗_extractedLink0,true,true,true,true,false,false,1.0,1.0,0.8723098995695839,true,true,true,true,true,608,2,true,true,1.0,1.0,true
education,infobox scientist||4971025||195324630-0||image,infobox scientist||54360||210564361-0||image,false,false,true,false,false,false,0.771551724137931,0.771551724137931,0.7302725968436155,false,false,true,true,true,509,2,true,false,0.771551724137931,0.0,true
education,infobox scientist||350293||226741788-0||citizenship,infobox university||73299||13371082-0||country_🔗_extractedLink0,false,false,false,false,false,false,0.6724137931034483,0.5847701149425287,0.26255380200860834,false,false,true,true,true,183,1,false,false,0.5028735632183908,0.0,true
education,infobox school||27538785||365004901-0||enrollment_as_of,infobox school||34406208||471822725-0||enrollment_as_of,true,true,false,false,false,false,1.0,1.0,0.6944045911047346,false,false,true,true,true,484,1,false,false,0.6982758620689655,1.0,true
education,infobox university||23536538||237175361-1||country,infobox university||287800||56201090-0||country,false,false,false,false,false,false,0.6724137931034483,0.603448275862069,0.30272596843615496,false,false,true,true,true,211,1,false,false,0.32471264367816094,0.14,true
