dataset,id1,id2,isInStrictBlockingDecay,isInStrictBlockingNoDecay,isInValueSetBlocking,isInSequenceBlocking,isInExactMatchBlocking,isSemanticRoleMatch,compatibilityPercentageDecay,compatibilityPercentageNoDecay,exactSequenceMatchPercentage,hasTransitionOverlapNoDecay,hasTransitionOverlapDecay,hasValueSetOverlap,isInSVABlockingNoDecay,isInSVABlockingDecay,VACount,DVACount,isInTSMBlockingNoWildcard,isInTSMBlockingWithWildcard,strictlyCompatiblePercentage
politics,infobox politician||214880||79146964-0||honorific-suffix,infobox politician||9169995||103868959-0||honorific-suffix,false,false,false,false,false,false,0.8548850574712644,0.771551724137931,0.7460545193687231,false,false,true,true,true,520,2,false,false,0.771551724137931
politics,infobox officeholder||23580753||301694799-0||honorific-prefix,infobox officeholder||23580812||301695719-0||honorific-prefix,true,true,true,true,true,false,1.0,1.0,1.0,true,true,true,true,true,697,2,true,true,1.0
politics,infobox politician||11095844||224522032-0||primeminister1,infobox politician||11463321||242238798-0||primeminister1,true,true,true,true,false,false,1.0,1.0,0.9827833572453372,true,true,true,true,true,685,2,true,true,1.0
politics,infobox election||20278716||258248247-0||image1,infobox election||33625414||519441547-0||image1,false,false,false,false,false,false,0.9913793103448276,0.9913793103448276,0.6987087517934003,true,true,true,true,true,487,2,false,false,0.6982758620689655
politics,infobox election||16186152||251707940-0||image2,infobox election||20569901||256250046-0||image2,false,false,false,false,false,false,0.9913793103448276,0.9913793103448276,0.9842180774748924,true,true,true,true,true,686,3,false,false,0.9899425287356322
politics,infobox officeholder||16110825||431464880-0||nationality,infobox politician||32453577||440128632-0||citizenship,false,false,true,true,false,false,0.9554597701149425,0.9554597701149425,0.945480631276901,true,true,true,true,true,659,2,true,true,0.9554597701149425
politics,infobox election||34348658||471519398-0||image2,infobox election||34451429||474665378-0||image4,false,false,false,false,false,false,0.9324712643678161,0.9324712643678161,0.9282639885222381,false,false,true,true,true,647,2,false,false,0.9281609195402298
politics,infobox politician||12055825||142056755-0||nationality,infobox politician||4940227||260313714-0||nationality,false,false,true,false,false,false,0.9827586206896551,0.9827586206896551,0.8622668579626973,true,true,true,true,true,601,2,true,false,0.9827586206896551
politics,infobox election||2130185||228321867-0||map_caption,infobox election||4561201||263142232-0||map_caption,false,false,false,false,false,false,0.8908045977011494,0.8908045977011494,0.8565279770444764,true,true,true,true,true,597,2,false,false,0.8563218390804598
politics,infobox politician||12461776||333054124-0||nationality,infobox politician||26332905||346560950-0||nationality,false,false,true,false,false,false,0.9798850574712644,0.9798850574712644,0.7360114777618364,true,true,true,true,true,513,2,true,false,0.9798850574712644
politics,infobox officeholder||31022075||416155366-0||nationality,infobox politician||12055825||142056755-0||nationality,false,false,true,true,false,false,0.9899425287356322,0.9899425287356322,0.7159253945480631,true,true,true,true,true,499,2,true,true,0.9899425287356322
politics,infobox officeholder||23580256||301687215-0||honorific-prefix,infobox officeholder||23580595||301692383-0||honorific-prefix,false,false,true,true,false,false,0.9971264367816092,0.9971264367816092,0.9971305595408895,true,true,true,true,true,695,2,true,true,0.9971264367816092
politics,infobox election||20487101||255054588-0||map_caption,infobox election||3520326||291745278-0||map_caption,false,false,false,false,false,false,0.7729885057471264,0.742816091954023,0.7058823529411765,true,true,true,true,true,492,2,false,false,0.742816091954023
politics,infobox officeholder||23580463||301690749-0||honorific-prefix,infobox officeholder||23580799||301695584-0||honorific-prefix,false,false,false,false,false,false,0.9899425287356322,0.9899425287356322,0.9899569583931134,false,false,true,true,true,690,2,false,false,0.9899425287356322
politics,infobox election||20265361||252480518-0||image2,infobox election||20575427||256339608-0||image1,false,false,false,false,false,false,0.9956896551724138,0.7399425287356322,0.7345767575322812,true,true,true,true,true,512,2,false,false,0.735632183908046
politics,infobox election||16783608||242864151-0||map_caption,infobox election||24575637||317910864-0||map_caption,true,true,false,false,false,false,1.0,1.0,0.9253945480631277,true,true,true,true,true,645,2,false,false,0.9310344827586207
politics,infobox officeholder||31020388||416129868-0||nationality,infobox politician||12461379||225695272-0||nationality,true,true,true,false,false,false,1.0,1.0,0.8034433285509326,true,true,true,true,true,560,2,true,false,1.0
politics,infobox election||22293087||281960998-0||map_caption,infobox election||5750536||242903368-0||map_caption,false,false,false,false,false,false,0.7658045977011494,0.7614942528735632,0.7230989956958394,true,true,true,true,true,504,2,false,false,0.7614942528735632
politics,infobox election||17444615||250963198-0||map_caption,infobox election||20484976||255031314-0||map_caption,false,false,true,true,false,false,0.9727011494252874,0.9727011494252874,0.9684361549497847,true,true,true,true,true,675,2,true,false,0.9727011494252874
politics,infobox politician||427366||126611347-0||image,infobox_president||491160||195504093-0||image,false,false,false,false,false,false,0.8735632183908046,0.7485632183908046,0.6843615494978479,false,false,true,true,true,477,2,false,false,0.6853448275862069
politics,infobox politician||148787||120953701-0||image,infobox_politician||950301||90128856-0||image,false,false,false,false,false,false,0.9597701149425287,0.6580459770114943,0.6154949784791965,false,false,true,true,true,429,2,false,false,0.6436781609195402
politics,infobox election||1901346||296261622-0||image1_🔗_extractedLink0,infobox election||1921893||296265229-0||image2_🔗_extractedLink0,true,true,true,true,true,false,1.0,1.0,1.0,true,true,true,true,true,697,5,true,true,1.0
politics,infobox officeholder||23580407||301689828-0||honorific-prefix,infobox officeholder||23580503||301691224-0||honorific-prefix,false,false,false,false,false,false,0.8362068965517241,0.7471264367816092,0.7460545193687231,true,true,true,true,true,520,2,false,false,0.7471264367816092
politics,infobox election||20588112||256531398-0||map_caption,infobox election||5288700||254713296-0||map_caption,false,false,true,true,false,false,0.6767241379310345,0.6767241379310345,0.6757532281205165,true,true,true,true,true,471,2,true,false,0.6767241379310345
politics,infobox election||34197874||467921298-0||party2,infobox election||34436108||472301532-0||party1,false,false,true,true,false,false,0.9913793103448276,0.9612068965517241,0.9569583931133429,true,true,true,true,true,667,3,true,true,0.9612068965517241
politics,infobox_politician||25679271||335856215-0||party,infobox_politician||25719042||336462675-0||party,false,false,false,false,false,false,0.9683908045977011,0.9683908045977011,0.9296987087517934,true,true,true,true,true,648,2,false,false,0.9367816091954023
politics,infobox election||1314374||273447964-0||seat_change1,infobox election||1318870||273553580-0||seat_change1,false,false,true,true,false,false,0.9985632183908046,0.9985632183908046,0.9985652797704447,true,true,true,true,true,696,2,true,true,0.9985632183908046
politics,infobox politician||1474357||274080732-0||term_end,infobox politician||3410631||261078670-0||term_end,false,false,true,false,false,false,0.9942528735632183,0.9942528735632183,0.8378766140602583,false,false,true,true,true,584,2,true,false,0.9942528735632183
politics,infobox election||13606924||283700491-0||map_caption,infobox election||5941226||283431041-0||map_caption,false,false,false,false,false,false,0.8031609195402298,0.8031609195402298,0.7919655667144907,true,true,true,true,true,552,2,false,false,0.8031609195402298
politics,infobox officeholder||23580331||301688490-0||honorific-prefix,infobox officeholder||23580514||301691353-0||honorific-prefix,false,false,false,false,false,false,0.8362068965517241,0.7471264367816092,0.7460545193687231,true,true,true,true,true,520,2,false,false,0.7471264367816092
politics,infobox officeholder||23580551||301691781-0||honorific-prefix,infobox officeholder||23580795||301695533-0||honorific-prefix,false,false,false,false,false,false,0.9971264367816092,0.7442528735632183,0.7431850789096126,false,false,true,true,true,518,3,false,false,0.7442528735632183
politics,infobox politician||1243260||295653996-0||image,infobox_president||1834597||225052998-0||image,false,false,false,false,false,false,0.8951149425287356,0.7298850574712644,0.6599713055954088,false,false,true,true,true,460,2,false,false,0.7298850574712644
politics,infobox election||13381824||448307553-0||image2_🔗_extractedLink0,infobox election||13381915||448308310-0||image2_🔗_extractedLink0,true,true,true,true,true,false,1.0,1.0,1.0,true,true,true,true,true,697,2,true,true,1.0
politics,infobox officeholder||23580577||301692101-0||honorific-prefix,infobox officeholder||23580727||301694421-0||honorific-prefix,false,false,true,true,false,false,0.9971264367816092,0.9971264367816092,0.9971305595408895,true,true,true,true,true,695,3,true,true,0.9971264367816092
politics,infobox officeholder||17921068||219060290-0||term_start,infobox_politician||1971912||227952921-0||term_end2,false,false,false,false,false,false,0.9870689655172413,0.6954022988505747,0.6857962697274032,false,false,true,true,true,478,2,false,false,0.6954022988505747
politics,infobox election||21990776||277505916-0||map_caption,infobox election||5288700||254713296-0||map_caption,false,false,true,true,false,false,0.8951149425287356,0.8951149425287356,0.8737446197991392,true,true,true,true,true,609,2,true,true,0.8951149425287356
politics,infobox officeholder||23580394||301689629-0||honorific-prefix,infobox officeholder||23580496||301691174-0||honorific-prefix,false,false,false,false,false,false,0.8649425287356322,0.8649425287356322,0.830703012912482,true,true,true,true,true,579,2,false,false,0.8649425287356322
politics,infobox politician||1508465||133626537-0||nationality,infobox politician||2199319||316929847-0||nationality,false,false,true,false,false,false,0.9942528735632183,0.9942528735632183,0.5781922525107605,true,true,true,true,true,403,2,true,false,0.9942528735632183
politics,infobox election||34348658||471519398-0||image1,infobox election||34358455||475284607-0||image1,true,true,true,true,false,false,1.0,1.0,0.9956958393113343,true,true,true,true,true,694,2,true,true,1.0
politics,infobox officeholder||23580546||301691709-0||honorific-prefix,infobox officeholder||23580786||301695360-0||honorific-prefix,false,false,true,true,false,false,0.9971264367816092,0.9971264367816092,0.9971305595408895,true,true,true,true,true,695,2,true,true,0.9971264367816092
politics,infobox officeholder||23580449||301690571-0||honorific-prefix,infobox officeholder||23580772||301695142-0||honorific-prefix,false,false,false,false,false,false,0.8261494252873564,0.7370689655172413,0.7360114777618364,false,false,true,true,true,513,2,false,false,0.7370689655172413
politics,infobox officeholder||23580496||301691174-0||honorific-prefix,infobox officeholder||23580819||301695754-0||honorific-prefix,false,false,true,true,false,false,0.9956896551724138,0.9956896551724138,0.9956958393113343,true,true,true,true,true,694,2,true,true,0.9956896551724138
politics,infobox election||13625792||292286121-0||image2,infobox election||1733395||283424767-0||image2,false,false,false,false,false,false,0.9066091954022989,0.8002873563218391,0.7905308464849354,false,false,true,true,true,551,2,false,false,0.8002873563218391
politics,infobox officeholder||23580402||301689790-0||honorific-prefix,infobox officeholder||23580504||301691246-0||honorific-prefix,false,false,false,false,false,false,0.8362068965517241,0.7471264367816092,0.7460545193687231,true,true,true,true,true,520,2,false,false,0.7471264367816092
politics,infobox officeholder||23580355||301689043-0||honorific-prefix,infobox officeholder||23580402||301689790-0||honorific-prefix,true,true,true,true,true,false,1.0,1.0,1.0,true,true,true,true,true,697,2,true,true,1.0
politics,infobox_politician||2550736||266827446-0||office4,infobox_president||84789||110356596-0||office4,false,false,false,false,false,false,0.7471264367816092,0.7370689655172413,0.5494978479196556,false,false,true,true,true,383,2,false,false,0.7370689655172413
politics,infobox politician||3409543||110151997-0||office1_🔗_extractedLink0,infobox politician||3409543||110151997-0||office2_🔗_extractedLink0,true,false,false,false,false,false,1.0,0.978448275862069,0.9067431850789096,true,true,true,true,true,632,2,false,false,0.9080459770114943
politics,infobox election||34348403||475285087-0||image2_🔗_extractedLink0,infobox election||34358482||475285378-0||image1_🔗_extractedLink0,false,false,false,false,false,false,0.9899425287356322,0.9813218390804598,0.9813486370157819,true,true,true,true,true,684,2,false,false,0.9813218390804598
politics,infobox election||20470403||254874434-0||map_caption,infobox election||21354989||267880202-0||map_caption,false,false,false,false,false,false,0.8850574712643678,0.6091954022988506,0.5954088952654233,true,true,true,true,true,415,2,false,false,0.6091954022988506
politics,infobox monarch||1934000||195523130-0||dynasty,infobox monarch||2425||191265954-0||dynasty,false,false,false,false,false,false,0.7557471264367817,0.6436781609195402,0.6384505021520803,false,false,true,true,true,445,2,false,false,0.6436781609195402
politics,infobox election||455788||246631882-0||seats_for_election,infobox election||467990||246633554-0||seats_for_election,true,true,true,true,true,false,1.0,1.0,1.0,true,true,true,true,true,697,2,true,true,1.0
politics,infobox officeholder||23580135||301684741-0||honorific-prefix,infobox officeholder||23580441||301690412-0||honorific-prefix,false,false,true,true,false,false,0.9985632183908046,0.9985632183908046,0.9985652797704447,true,true,true,true,true,696,2,true,true,0.9985632183908046
politics,infobox election||21353087||267852223-0||map_caption,infobox election||25667251||335659857-0||map_caption,false,false,true,true,false,false,0.9942528735632183,0.9942528735632183,0.9253945480631277,true,true,true,true,true,645,2,true,false,0.9942528735632183
politics,infobox officeholder||1786645||445016336-0||constituency6,infobox officeholder||31022987||416169308-0||constituency,true,true,true,true,false,false,1.0,1.0,0.9655667144906743,true,true,true,true,true,673,2,true,true,1.0
politics,infobox officeholder||23580456||301690671-0||honorific-prefix,infobox officeholder||23580467||301690796-0||honorific-prefix,true,true,true,true,true,false,1.0,1.0,1.0,true,true,true,true,true,697,3,true,true,1.0
politics,infobox election||7891439||405686664-0||posttitle,infobox election||7892695||416405020-0||posttitle,true,true,true,true,false,false,1.0,1.0,0.9885222381635581,false,false,true,true,true,689,2,true,true,1.0
politics,infobox officeholder||23580753||301694799-0||honorific-prefix,infobox officeholder||23580786||301695360-0||honorific-prefix,true,true,true,true,true,false,1.0,1.0,1.0,true,true,true,true,true,697,2,true,true,1.0
politics,infobox officeholder||31022092||416155599-0||nationality,infobox politician||1326887||318082580-0||nationality,false,false,false,false,false,false,0.8864942528735632,0.8864942528735632,0.7819225251076041,false,false,true,true,true,545,2,false,false,0.8864942528735632
politics,infobox election||24575637||317910864-0||map_caption,infobox election||28302318||377899948-0||map_caption,false,false,true,true,false,false,0.9956896551724138,0.9956896551724138,0.9325681492109039,true,true,true,true,true,650,2,true,true,0.9956896551724138
politics,infobox election||20524090||255550598-0||image1,infobox election||20569901||256250046-0||image1,false,false,false,false,false,false,0.8362068965517241,0.8060344827586207,0.8034433285509326,true,true,true,true,true,560,3,false,false,0.8045977011494253
politics,infobox officeholder||23580127||301684648-0||honorific-prefix,infobox officeholder||23580256||301687215-0||honorific-prefix,false,false,false,false,false,false,0.9885057471264368,0.9885057471264368,0.9885222381635581,false,false,true,true,true,689,2,false,false,0.9885057471264368
politics,infobox election||20453681||254731859-0||image1,infobox election||20550380||255957078-0||image2,false,false,false,false,false,false,0.7816091954022989,0.7514367816091954,0.7474892395982783,true,true,true,true,true,521,2,false,false,0.7485632183908046
politics,infobox election||1901346||296261622-0||image1,infobox election||1931009||296265804-0||image2,true,true,true,true,true,false,1.0,1.0,1.0,true,true,true,true,true,697,9,true,true,1.0
politics,infobox officeholder||1294076||213562180-0||image,infobox politician||11203012||231424917-0||image,false,false,false,false,false,false,0.8850574712643678,0.5876436781609196,0.569583931133429,false,false,true,true,true,397,2,false,false,0.5876436781609196
politics,infobox election||2691872||222698270-0||seats_for_election,infobox election||2725466||222701293-0||seats_for_election,true,true,true,false,false,false,1.0,1.0,0.8335724533715926,true,true,true,true,true,581,2,true,false,1.0
politics,infobox politician||772421||132282212-0||image,infobox_president||1117087||145947470-0||image,false,false,false,false,false,false,0.9267241379310345,0.8563218390804598,0.7718794835007173,false,false,true,true,true,538,2,false,false,0.771551724137931
politics,infobox election||25667251||335659857-0||map_caption,infobox election||3434102||228105970-0||map_caption,false,false,true,true,false,false,0.9770114942528736,0.9770114942528736,0.8694404591104734,true,true,true,true,true,606,2,true,false,0.9770114942528736
politics,infobox officeholder||28776485||416511950-0||nationality,infobox politician||26332905||346560950-0||nationality,false,false,true,false,false,false,0.9798850574712644,0.9798850574712644,0.7489239598278336,true,true,true,true,true,522,2,true,false,0.9798850574712644
politics,infobox officeholder||23580088||301683937-0||honorific-prefix,infobox officeholder||23580407||301689828-0||honorific-prefix,false,false,false,false,false,false,0.8362068965517241,0.7456896551724138,0.7446197991391679,true,true,true,true,true,519,2,false,false,0.7456896551724138
politics,infobox_politician||14296579||176654745-0||term_start,infobox_politician||14625951||176727759-0||term_start,false,false,false,false,false,false,0.8879310344827587,0.6810344827586207,0.5868005738880918,true,true,true,true,true,409,2,false,false,0.5876436781609196
politics,infobox officeholder||23580685||301693817-0||honorific-prefix,infobox officeholder||23580690||301693874-0||honorific-prefix,false,false,false,false,false,false,0.8333333333333334,0.7471264367816092,0.7460545193687231,true,true,true,true,true,520,2,false,false,0.7471264367816092
politics,infobox election||20523482||255542262-0||image1,infobox election||20575427||256339608-0||image2,false,false,false,false,false,false,0.9971264367816092,0.8060344827586207,0.8034433285509326,true,true,true,true,true,560,3,false,false,0.8045977011494253
politics,infobox officeholder||23580503||301691224-0||honorific-prefix,infobox officeholder||23580530||301691470-0||honorific-prefix,false,false,false,false,false,false,0.8362068965517241,0.7471264367816092,0.7460545193687231,true,true,true,true,true,520,2,false,false,0.7471264367816092
politics,infobox officeholder||23580245||301687048-0||honorific-prefix,infobox officeholder||23580331||301688490-0||honorific-prefix,false,false,true,true,false,false,0.9985632183908046,0.9985632183908046,0.9985652797704447,true,true,true,true,true,696,2,true,true,0.9985632183908046
politics,infobox election||13381824||448307553-0||image2_🔗_extractedLink0,infobox election||8806423||448305610-0||image2_🔗_extractedLink0,true,true,true,true,true,false,1.0,1.0,1.0,true,true,true,true,true,697,2,true,true,1.0
politics,infobox election||16223328||250804905-0||image1_🔗_extractedLink0,infobox election||20575427||256339608-0||image1_🔗_extractedLink0,true,true,true,true,false,false,1.0,1.0,0.994261119081779,true,true,true,true,true,693,2,false,false,1.0
politics,infobox officeholder||23580382||301689376-0||honorific-prefix,infobox officeholder||23580551||301691781-0||honorific-prefix,false,false,false,false,false,false,0.9899425287356322,0.9899425287356322,0.9899569583931134,true,true,true,true,true,690,3,false,false,0.9899425287356322
politics,infobox officeholder||23580292||301687700-0||honorific-prefix,infobox officeholder||23580812||301695719-0||honorific-prefix,false,false,false,false,false,false,0.9870689655172413,0.9870689655172413,0.9856527977044476,true,true,true,true,true,687,2,false,false,0.9870689655172413
politics,infobox election||21867349||275716280-0||map_caption,infobox election||28302968||377909461-0||map_caption,false,false,false,false,false,false,0.985632183908046,0.985632183908046,0.8794835007173601,true,true,true,true,true,613,2,false,false,0.9382183908045977
politics,infobox election||22657292||287518820-0||map_caption,infobox election||2546690||241615821-0||map_caption,false,false,true,true,false,false,0.9798850574712644,0.9798850574712644,0.9354375896700143,true,true,true,true,true,652,2,true,true,0.9798850574712644
politics,infobox officeholder||23580672||301693590-0||nationality,infobox officeholder||23580702||301694064-0||nationality,false,false,true,true,false,false,0.9094827586206896,0.9094827586206896,0.9096126255380201,true,true,true,true,true,634,2,true,true,0.9094827586206896
politics,infobox election||3388847||239898509-0||image2,infobox election||3611706||239889247-0||image2,true,true,true,true,true,false,1.0,1.0,1.0,true,true,true,true,true,697,2,true,true,1.0
politics,infobox election||34348560||475284022-0||image1_🔗_extractedLink0,infobox election||34381873||471403825-0||image2_🔗_extractedLink0,false,false,false,false,false,false,0.992816091954023,0.992816091954023,0.9885222381635581,true,true,true,true,true,689,2,false,false,0.9885057471264368
politics,infobox election||23267335||321087446-0||image2,infobox election||32735810||444663865-0||image2,true,true,true,false,false,false,1.0,1.0,0.8637015781922525,false,false,true,true,true,602,2,true,false,1.0
politics,infobox election||2528859||261491005-0||image2,infobox election||8087339||215050907-0||image2,false,false,false,false,false,false,0.8362068965517241,0.6997126436781609,0.563845050215208,false,false,true,true,false,393,2,false,false,0.5646551724137931
politics,infobox politician||2199319||316929847-0||nationality,infobox politician||26332905||346560950-0||nationality,false,false,true,true,false,false,0.9942528735632183,0.9942528735632183,0.9440459110473458,true,true,true,true,true,658,2,true,true,0.9942528735632183
politics,infobox_politician||1290092||91555724-0||image,infobox_politician||9868306||112720554-0||image,false,false,false,false,false,false,0.896551724137931,0.896551724137931,0.8780487804878049,false,false,true,true,true,612,2,false,false,0.8778735632183908
politics,infobox election||32392805||443796527-0||map_size,infobox election||4475109||270832040-0||map_size,false,false,true,false,false,false,0.9468390804597702,0.9468390804597702,0.7618364418938307,true,true,true,true,true,531,2,true,false,0.9468390804597702
politics,infobox politician||1525233||261905404-0||constituency_🔗_extractedLink0,infobox politician||22751226||289057686-0||constituency_🔗_extractedLink0,true,true,true,false,false,false,1.0,1.0,0.8393113342898135,true,true,true,true,true,585,2,true,false,1.0
politics,infobox election||15037228||251367302-0||image2,infobox election||15794740||242912592-0||image2,false,false,false,false,false,false,0.9770114942528736,0.9755747126436781,0.9612625538020086,true,true,true,true,true,670,4,false,false,0.9612068965517241
politics,infobox election||15794740||242912592-0||image1,infobox election||15929156||261808579-0||image1,true,true,false,false,false,false,1.0,1.0,0.9813486370157819,true,true,true,true,true,684,4,false,false,0.985632183908046
politics,infobox election||20187189||251433046-0||image1,infobox election||20611452||256844721-0||image1,false,false,false,false,false,false,0.9525862068965517,0.9511494252873564,0.945480631276901,true,true,true,true,true,659,4,false,false,0.9511494252873564
politics,infobox election||34348423||475283779-0||home_state4,infobox election||34358411||475285001-0||home_state4,true,true,true,true,true,false,1.0,1.0,1.0,true,true,true,true,true,697,2,true,true,1.0
politics,infobox election||34348415||474642550-0||image2,infobox election||34358455||475284607-0||image2,false,false,true,false,false,false,0.9985632183908046,0.9985632183908046,0.9971305595408895,true,true,true,true,true,695,3,true,false,0.9985632183908046
politics,infobox officeholder||23580413||301689978-0||honorific-prefix,infobox officeholder||23580668||301693500-0||honorific-prefix,false,false,false,false,false,false,0.9899425287356322,0.9899425287356322,0.9899569583931134,false,false,true,true,true,690,2,false,false,0.9899425287356322
politics,infobox election||20799905||259443334-0||map_caption,infobox election||5765370||261802720-0||map_caption,false,false,false,false,false,false,0.9037356321839081,0.7485632183908046,0.7446197991391679,true,true,true,true,true,519,2,false,false,0.7485632183908046
politics,infobox election||19753029||330774861-0||map_caption,infobox election||28358227||378824199-0||map_caption,false,false,true,false,false,false,0.9640804597701149,0.9554597701149425,0.9038737446197992,true,true,true,true,true,630,2,true,false,0.9554597701149425
politics,infobox election||17444615||250963198-0||map_caption,infobox election||3433802||228104317-0||map_caption,false,false,true,true,false,false,0.9899425287356322,0.9899425287356322,0.9684361549497847,true,true,true,true,true,675,2,true,true,0.9899425287356322
politics,infobox officeholder||23580292||301687700-0||honorific-prefix,infobox officeholder||23580441||301690412-0||honorific-prefix,false,false,false,false,false,false,0.9913793103448276,0.9913793103448276,0.9899569583931134,true,true,true,true,true,690,2,false,false,0.9913793103448276
politics,infobox election||20350118||253502895-0||map_caption,infobox election||22473232||284726141-0||map_caption,false,false,false,false,false,false,0.8362068965517241,0.8362068965517241,0.806312769010043,true,true,true,true,true,562,2,false,false,0.8060344827586207
politics,infobox election||1236969||300680733-0||image1_🔗_extractedLink0,infobox election||1237088||300682532-0||image1_🔗_extractedLink0,true,true,true,true,true,false,1.0,1.0,1.0,true,true,true,true,true,697,2,true,true,1.0
politics,infobox officeholder||23580252||301687157-0||honorific-prefix,infobox officeholder||23580496||301691174-0||honorific-prefix,false,false,true,true,false,false,0.9985632183908046,0.9985632183908046,0.9985652797704447,true,true,true,true,true,696,2,true,true,0.9985632183908046
politics,infobox_politician||12133259||143114320-0||term_end,infobox_politician||331975||126593682-0||term_end,false,false,false,false,false,false,0.8793103448275862,0.8333333333333334,0.7733142037302726,false,false,true,true,true,539,2,false,false,0.8189655172413793
politics,infobox_politician||12128045||143037142-0||term_end,infobox_politician||12219579||144178215-0||term_end,false,false,true,false,false,false,0.9755747126436781,0.9755747126436781,0.9038737446197992,false,false,true,true,true,630,2,true,false,0.9755747126436781
politics,infobox election||7900630||416402413-0||title,infobox election||7900709||416403485-0||posttitle,true,true,true,true,true,false,1.0,1.0,1.0,true,true,true,true,true,697,2,true,true,1.0
