dataset,id1,id2,isInStrictBlockingDecay,isInStrictBlockingNoDecay,isInValueSetBlocking,isInSequenceBlocking,isInExactMatchBlocking,isSemanticRoleMatch,compatibilityPercentageDecay,compatibilityPercentageNoDecay,exactSequenceMatchPercentage,hasTransitionOverlapNoDecay,hasTransitionOverlapDecay,hasValueSetOverlap,isInSVABlockingNoDecay,isInSVABlockingDecay,VACount,DVACount,isInTSMBlockingNoWildcard,isInTSMBlockingWithWildcard,strictlyCompatiblePercentage
education,infobox secondary school||13101820||155754013-0||established,infobox university||13367250||159344707-0||established,false,false,false,false,false,false,0.7557471264367817,0.7011494252873564,0.6499282639885222,false,false,true,true,true,453,2,false,false,0.7011494252873564
education,infobox secondary school||3657307||107848446-0||country,infobox university||827618||50128241-0||country,false,false,true,true,false,false,0.860632183908046,0.6896551724137931,0.5796269727403156,true,true,true,true,true,404,2,true,false,0.6896551724137931
education,infobox secondary school||942545||37478448-0||country,infobox_university||593223||53059998-0||country,true,false,false,false,false,false,1.0,0.8146551724137931,0.7919655667144907,true,true,true,true,true,552,2,false,false,0.8146551724137931
education,infobox school||9474961||270668531-0||type,infobox secondary school||6725919||197019434-0||type,true,true,true,true,false,false,1.0,1.0,0.9296987087517934,true,true,true,true,true,648,2,true,true,1.0
education,infobox book||48573||40797684-0||language,infobox book||5163||179475322-0||language,false,false,true,false,false,false,0.896551724137931,0.6652298850574713,0.503586800573888,true,true,true,true,true,351,2,true,false,0.6652298850574713
education,infobox book||48573||40797684-0||country,infobox school||16782225||203583450-0||country,false,false,true,false,false,false,0.9755747126436781,0.7959770114942529,0.6226685796269728,true,true,true,true,true,434,2,false,false,0.7916666666666666
education,infobox book||10862693||125353826-0||country,infobox book||1804983||63899453-0||country,false,false,false,false,false,false,0.8204022988505747,0.8089080459770115,0.7288378766140603,true,true,true,true,true,508,2,false,false,0.8089080459770115
education,infobox book||11150957||129766224-0||country,infobox book||4053656||52430362-0||country,false,false,false,false,false,false,0.9051724137931034,0.764367816091954,0.6556671449067432,true,true,true,true,true,457,2,false,false,0.7557471264367817
education,infobox secondary school||10118724||115971056-0||country,infobox university||16820448||54759910-0||country,false,false,false,false,false,false,0.9640804597701149,0.75,0.6872309899569584,false,false,true,true,true,479,2,false,false,0.75
education,infobox school||11059425||281075478-0||accreditation,infobox school||11145292||283644191-0||accreditation,true,true,false,false,false,false,1.0,1.0,0.975609756097561,true,true,true,true,true,680,2,false,false,0.978448275862069
education,infobox school||11277632||285484371-0||accreditation,infobox secondary school||3371092||36320014-0||accreditation,false,false,false,false,false,false,0.9985632183908046,0.9741379310344828,0.7302725968436155,true,true,true,true,true,509,2,false,false,0.9741379310344828
education,infobox school||16782225||203583450-0||country,infobox university||14875||45644912-0||country,false,false,false,false,false,false,0.7614942528735632,0.646551724137931,0.4949784791965567,true,true,true,true,true,345,2,false,false,0.4942528735632184
education,infobox book||9590436||109278603-0||country,infobox secondary school||5189782||100464104-0||country,false,false,false,false,false,false,0.8318965517241379,0.6408045977011494,0.6341463414634146,true,true,true,true,true,442,2,false,false,0.6336206896551724
education,infobox school||18293608||223943390-0||type_🔗_extractedLink0,infobox secondary school||15008205||182710626-0||type_🔗_extractedLink0,false,false,true,true,false,false,0.9985632183908046,0.9985632183908046,0.9612625538020086,true,true,true,true,true,670,2,true,true,0.9985632183908046
education,infobox school||2344416||281078023-0||accreditation,infobox secondary school||11293810||193500099-0||accreditation,false,false,false,false,false,false,0.9985632183908046,0.9741379310344828,0.866571018651363,true,true,true,true,true,604,2,false,false,0.867816091954023
education,infobox school||11417971||302700153-0||schooltype,infobox school||2013822||221151108-0||type,true,true,true,true,false,false,1.0,1.0,0.9196556671449068,true,true,true,true,true,641,2,false,false,1.0
education,infobox school||11415351||285310891-0||accreditation,infobox school||4067130||285289863-0||accreditation,false,false,true,true,false,false,0.9985632183908046,0.9985632183908046,0.9985652797704447,true,true,true,true,true,696,2,true,true,0.9985632183908046
education,infobox secondary school||6303556||138463119-0||state,infobox_university||1970286||56184278-0||state,false,false,true,false,false,false,0.8994252873563219,0.6839080459770115,0.569583931133429,true,true,true,true,true,397,2,true,false,0.6839080459770115
education,infobox secondary school||1999105||53354941-0||grades,infobox secondary school||3383755||81891769-0||grades,false,false,false,false,false,false,0.9396551724137931,0.8735632183908046,0.8421807747489239,false,false,true,true,true,587,2,false,false,0.8735632183908046
education,infobox secondary school||3983570||38739323-0||country,infobox university||289672||51503188-0||country,false,false,false,false,false,false,0.9770114942528736,0.8103448275862069,0.6614060258249641,false,false,true,true,true,461,2,false,false,0.7025862068965517
education,infobox school||11278700||276030465-0||grades,infobox school||8890087||276331518-0||grades,false,false,true,false,false,false,0.8778735632183908,0.8778735632183908,0.8507890961262554,true,true,true,true,true,593,2,true,false,0.8778735632183908
education,infobox book||1092478||55376559-0||genre,infobox book||23284||55457684-0||genre,false,false,false,false,false,false,0.9885057471264368,0.8419540229885057,0.8407460545193687,true,true,true,true,true,586,2,false,false,0.8419540229885057
education,infobox secondary school||14084694||169345188-0||country,infobox secondary school||2426389||55038321-0||country,false,false,true,false,false,false,0.9396551724137931,0.9396551724137931,0.8149210903873745,true,true,true,true,true,568,2,true,false,0.9396551724137931
education,infobox book||2761660||112355604-0||media_type,infobox book||2761668||112353741-0||media_type,false,false,false,false,false,false,0.9137931034482759,0.9137931034482759,0.9139167862266858,false,false,true,true,true,637,2,false,false,0.9137931034482759
education,infobox school||11158569||283774868-0||accreditation,infobox secondary school||2896119||100216743-0||accreditation,false,false,false,false,false,false,0.9985632183908046,0.9985632183908046,0.8091822094691535,true,true,true,true,true,564,2,false,false,0.978448275862069
education,infobox school||34377322||471325672-0||enrollment_as_of,infobox school||34384951||471451846-0||enrollment_as_of,false,false,true,true,false,false,0.9324712643678161,0.9324712643678161,0.9325681492109039,true,true,true,true,true,650,2,true,true,0.9324712643678161
education,infobox book||4873693||66608362-0||genre_🔗_extractedLink0,infobox book||68863||47583658-0||genre_🔗_extractedLink0,false,false,false,false,false,false,0.9755747126436781,0.7988505747126436,0.7747489239598279,true,true,true,true,true,540,2,false,false,0.7988505747126436
education,infobox university||1159568||142969355-0||athletics_🔗_extractedLink1,infobox_university||490310||36514820-0||athletics_🔗_extractedLink1,false,false,false,false,false,false,0.9655172413793104,0.9295977011494253,0.763271162123386,true,true,true,true,true,532,2,false,false,0.9295977011494253
education,infobox book||18695907||229495492-0||country,infobox scientist||5441003||208395647-0||residence,false,false,true,true,false,false,0.8275862068965517,0.8275862068965517,0.8077474892395983,true,true,true,true,true,563,2,true,true,0.8275862068965517
education,infobox book||255508||51633683-0||language,infobox book||5780650||61483229-0||language,false,false,true,false,false,false,0.6681034482758621,0.6206896551724138,0.5609756097560976,true,true,true,true,true,391,2,false,false,0.5732758620689655
education,infobox_university||1156422||355221352-0||state,infobox_university||1970286||56184278-0||state,false,false,false,false,false,false,0.9209770114942529,0.8864942528735632,0.5954088952654233,true,true,true,true,true,415,2,false,false,0.8864942528735632
education,infobox university||72599||54560887-0||established,infobox_university||286880||49174572-0||established,false,false,false,false,false,false,0.9051724137931034,0.5718390804597702,0.5423242467718795,true,true,true,true,true,378,2,false,false,0.5718390804597702
education,infobox school||11509796||286554155-0||accreditation,infobox school||11520015||286559606-0||accreditation,false,false,false,false,false,false,0.9827586206896551,0.8433908045977011,0.8421807747489239,true,true,true,true,true,587,2,false,false,0.8433908045977011
education,infobox book||7953967||210053304-0||country,infobox scientist||7808389||203042060-0||citizenship,false,false,true,false,false,false,0.8290229885057471,0.8290229885057471,0.533715925394548,false,false,true,true,true,372,2,true,false,0.8290229885057471
education,infobox school||9096705||354387277-0||grade11,infobox school||9096705||354387277-0||grade3,true,true,true,true,true,false,1.0,1.0,1.0,false,false,true,true,true,697,2,true,true,1.0
education,infobox secondary school||1435704||42890906-0||country,infobox_university||329738||61959274-0||country,false,false,false,false,false,false,0.7557471264367817,0.5431034482758621,0.430416068866571,false,false,true,true,true,300,2,false,false,0.5431034482758621
education,infobox school||4251308||56255041-0||type,infobox secondary school||10779843||139697003-0||type,true,false,false,false,false,false,1.0,0.9741379310344828,0.8809182209469153,true,true,true,true,true,614,2,false,false,0.9741379310344828
education,infobox book||58901||43506282-0||country,infobox book||5934156||71055146-0||country,false,false,false,false,false,false,0.9727011494252874,0.8836206896551724,0.8507890961262554,true,true,true,true,true,593,2,false,false,0.8807471264367817
education,infobox book||210455||91093287-0||country,infobox book||2613883||63902304-0||country,false,false,true,false,false,false,0.8936781609195402,0.8936781609195402,0.8622668579626973,true,true,true,true,true,601,2,true,false,0.8936781609195402
education,infobox school||33775658||461091357-0||enrollment_as_of,infobox school||34718895||476591308-0||enrollment_as_of,false,false,true,false,false,false,0.9985632183908046,0.9985632183908046,0.9713055954088953,true,true,true,true,true,677,2,true,false,0.9985632183908046
education,infobox school||23994016||309378129-0||enrollment_as_of,infobox school||34405057||471801919-0||enrollment_as_of,false,false,false,false,false,false,0.992816091954023,0.992816091954023,0.8134863701578192,true,true,true,true,true,567,2,false,false,0.8146551724137931
education,infobox book||165026||56808688-0||genre_🔗_extractedLink0,infobox book||204232||55907258-0||genre_🔗_extractedLink0,false,false,false,false,false,false,0.9022988505747126,0.45977011494252873,0.45767575322812054,true,true,true,true,true,319,2,false,false,0.45977011494252873
education,infobox book||5754273||61134781-0||country,infobox school||11136799||191833069-0||country,false,false,false,false,false,false,0.875,0.6149425287356322,0.4921090387374462,false,false,true,true,true,343,2,false,false,0.6149425287356322
education,infobox secondary school||1352196||50993798-0||country,infobox secondary school||3959228||53977586-0||country,false,false,false,false,false,false,0.6451149425287356,0.6451149425287356,0.5896700143472023,false,false,true,true,true,411,2,false,false,0.6451149425287356
education,infobox book||1618152||71335527-0||genre,infobox book||6777989||72976958-0||genre,false,false,true,true,false,false,0.9382183908045977,0.6149425287356322,0.6111908177905309,false,false,true,true,true,426,2,false,false,0.6149425287356322
education,infobox school||16021690||339842533-0||country,infobox school||25156743||331577454-0||country,false,false,true,true,false,false,0.9985632183908046,0.9985632183908046,0.9899569583931134,true,true,true,true,true,690,2,true,true,0.9985632183908046
education,infobox university||14875||45644912-0||country,infobox_university||3019985||68298455-0||country,false,false,false,false,false,false,0.8074712643678161,0.7385057471264368,0.7101865136298422,false,false,true,true,true,495,2,false,false,0.7385057471264368
education,infobox book||2661883||44236147-0||country,infobox school||13522782||218186733-0||country,false,false,false,false,false,false,0.7126436781609196,0.5876436781609196,0.41893830703012913,false,false,true,true,true,292,2,false,false,0.5560344827586207
education,infobox school||11520144||286649336-0||accreditation,infobox secondary school||11509574||177754568-0||accreditation,true,true,false,false,false,false,1.0,1.0,0.8823529411764706,true,true,true,true,true,615,2,false,false,0.985632183908046
education,infobox uk school||23649657||302776114-0||ofsted,infobox university||11627340||137627387-0||postgrad,false,false,false,false,false,false,0.8951149425287356,0.7054597701149425,0.5322812051649928,false,false,true,true,true,371,2,false,false,0.7054597701149425
education,infobox school||6111133||276747894-0||accreditation,infobox_university||1687023||65088582-0||accreditation,false,false,false,false,false,false,0.9597701149425287,0.8117816091954023,0.6126255380200861,false,false,true,true,true,427,2,false,false,0.8103448275862069
education,infobox book||27866702||80961469-0||language,infobox book||3904760||50145547-0||language,true,false,true,true,false,false,1.0,0.8045977011494253,0.4232424677187948,true,true,true,true,true,295,2,true,false,0.8045977011494253
education,infobox school||1217062||285138799-0||country,infobox secondary school||8518005||179653000-0||country,false,false,false,false,false,false,0.8074712643678161,0.7514367816091954,0.6527977044476327,false,false,true,true,true,455,2,false,false,0.6522988505747126
education,infobox school||20507477||255320010-0||country,infobox university||450827||248485086-0||country,false,false,false,false,false,false,0.9770114942528736,0.8462643678160919,0.836441893830703,true,true,true,true,true,583,2,false,false,0.8448275862068966
education,infobox school||11360451||188754657-0||accreditation,infobox secondary school||3423084||70983699-0||accreditation,false,false,false,false,false,false,0.9770114942528736,0.9626436781609196,0.6929698708751794,true,true,true,true,true,483,2,false,false,0.8505747126436781
education,infobox school||5291847||286150121-1||type,infobox university||23413542||299026313-0||type,false,false,false,false,false,false,0.8807471264367817,0.8491379310344828,0.8177905308464849,true,true,true,true,true,570,2,false,false,0.8491379310344828
education,infobox book||8599897||201884064-0||country,infobox book||896334||87422378-0||country,true,false,true,false,false,false,1.0,0.8477011494252874,0.7446197991391679,true,true,true,true,true,519,2,false,false,0.8132183908045977
education,infobox school||11961451||291666072-0||accreditation,infobox school||11963427||291694086-0||accreditation,true,true,true,true,true,false,1.0,1.0,1.0,true,true,true,true,true,697,2,true,true,1.0
education,infobox secondary school||2158922||36323678-0||country,infobox_university||3019985||68298455-0||country,false,false,false,false,false,false,0.7701149425287356,0.7614942528735632,0.7216642754662841,false,false,true,true,true,503,2,false,false,0.7614942528735632
education,infobox school||3765678||227826961-0||grades,infobox school||3780023||229024138-0||grades,false,false,false,false,false,false,0.9942528735632183,0.9942528735632183,0.9928263988522238,false,false,true,true,true,692,2,false,false,0.9942528735632183
education,infobox book||36373870||503582764-0||series,infobox book||37094911||514124679-0||series,true,true,true,false,false,false,1.0,1.0,0.8766140602582496,true,true,true,true,true,611,2,true,false,1.0
education,infobox school||2306618||283591035-0||accreditation,infobox secondary school||11293810||193500099-0||accreditation,false,false,false,false,false,false,0.9770114942528736,0.9525862068965517,0.866571018651363,true,true,true,true,true,604,2,false,false,0.867816091954023
education,infobox book||2614279||63901877-0||language,infobox book||4038449||78213610-0||language,false,false,false,false,false,false,0.9971264367816092,0.9755747126436781,0.9196556671449068,true,true,true,true,true,641,2,false,false,0.9755747126436781
education,infobox secondary school||3802172||51642602-0||country,infobox secondary school||9271251||129060427-0||country,false,false,false,false,false,false,0.9137931034482759,0.9137931034482759,0.7661406025824964,false,false,true,true,true,534,2,false,false,0.9137931034482759
education,infobox school||16782225||203583450-0||country,infobox scientist||5441003||208395647-0||residence,false,false,true,true,false,false,0.7931034482758621,0.7931034482758621,0.7890961262553802,true,true,true,true,true,550,2,true,true,0.7931034482758621
education,infobox scientist||17216551||217753825-0||citizenship,infobox scientist||17216551||217753825-0||residence,true,true,true,true,true,false,1.0,1.0,1.0,true,true,true,true,true,697,3,true,true,1.0
education,infobox secondary school||28572129||381236706-0||country,infobox_university||2798518||66982540-0||country,false,false,true,false,false,false,0.8979885057471264,0.8735632183908046,0.5351506456241033,true,true,true,true,true,373,2,true,false,0.8735632183908046
education,infobox secondary school||1928944||186631942-0||country,infobox_university||1344186||80232746-0||country,false,false,true,false,false,false,0.9439655172413793,0.7456896551724138,0.6398852223816356,true,true,true,true,true,446,2,true,false,0.7456896551724138
education,infobox secondary school||3813540||98820268-0||accreditation,infobox secondary school||5824216||72974352-0||accreditation,false,false,false,false,false,false,0.9626436781609196,0.9396551724137931,0.7618364418938307,true,true,true,true,true,531,2,false,false,0.7902298850574713
education,infobox school||8843384||350200217-0||country,infobox secondary school||2457168||118652101-0||country,false,false,false,false,false,false,0.9310344827586207,0.8635057471264368,0.569583931133429,true,true,true,true,true,397,2,false,false,0.7729885057471264
education,infobox secondary school||14949737||53114701-0||country,infobox secondary school||1756008||40658705-0||country,false,false,true,false,false,false,0.9008620689655172,0.9008620689655172,0.787661406025825,true,true,true,true,true,549,2,true,false,0.9008620689655172
education,infobox_university||18096979||293782629-0||image,infobox_university||18097208||293798859-0||image,true,true,true,true,true,false,1.0,1.0,1.0,true,true,true,true,true,697,3,true,true,1.0
education,infobox university||185979||56211850-0||country,infobox university||23964683||51234565-0||country,false,false,false,false,false,false,0.9583333333333334,0.49137931034482757,0.45911047345767575,false,false,true,true,true,320,2,false,false,0.49137931034482757
education,infobox book||2108345||95118599-0||language,infobox book||2613883||63902304-0||language,false,false,true,false,false,false,0.9324712643678161,0.9324712643678161,0.9010043041606887,true,true,true,true,true,628,2,false,false,0.9008620689655172
education,infobox book||2998715||256877845-1||followed_by_🔗_extractedLink0,infobox book||44487897||123691905-0||books_🔗_extractedLink3,true,true,true,true,false,false,1.0,1.0,0.7862266857962698,true,true,true,true,true,548,2,true,true,1.0
education,infobox school||5577582||201861555-0||country,infobox_university||378504||51050417-0||country,false,false,false,false,false,false,0.6767241379310345,0.5804597701149425,0.43615494978479197,false,false,true,true,true,304,2,false,false,0.48563218390804597
education,infobox secondary school||11293810||193500099-0||accreditation,infobox secondary school||4842057||84884618-0||accreditation,false,false,false,false,false,false,0.8160919540229885,0.7916666666666666,0.5868005738880918,true,true,true,true,true,409,2,false,false,0.6867816091954023
education,infobox book||35825142||527303227-0||media_type,infobox book||37693329||523954126-0||media_type,false,false,true,true,false,false,0.9985632183908046,0.9985632183908046,0.994261119081779,true,true,true,true,true,693,2,true,true,0.9985632183908046
education,infobox book||18692300||229437786-0||country,infobox book||20020033||248914791-0||country,false,false,true,true,false,false,0.9741379310344828,0.9741379310344828,0.9555236728837877,true,true,true,true,true,666,2,true,true,0.9741379310344828
education,infobox book||19858793||246477161-0||country,infobox_university||391613||34704806-0||country,false,false,true,false,false,false,0.8031609195402298,0.6997126436781609,0.4921090387374462,true,true,true,true,true,343,2,true,false,0.6997126436781609
education,infobox book||1804983||63899453-0||language,infobox book||5811788||61850637-0||language,false,false,true,false,false,false,0.9885057471264368,0.9885057471264368,0.9641319942611191,true,true,true,true,true,672,2,true,false,0.9885057471264368
education,infobox book||1188898||68024931-0||language,infobox book||18237768||222983629-15||language,false,false,false,false,false,false,0.9525862068965517,0.5747126436781609,0.42037302725968434,true,true,true,true,true,293,2,false,false,0.4899425287356322
education,infobox university||295193||248547000-0||country,infobox_university||59801||54723997-0||country,false,false,false,false,false,false,0.8979885057471264,0.867816091954023,0.6599713055954088,true,true,true,true,true,460,2,false,false,0.6695402298850575
education,infobox book||2682322||84029760-0||country,infobox book||7924540||139083942-0||country,false,false,false,false,false,false,0.9022988505747126,0.7586206896551724,0.7101865136298422,true,true,true,true,true,495,2,false,false,0.7198275862068966
education,infobox book||4053656||52430362-0||language,infobox book||8205550||91213379-0||language,true,false,true,false,false,false,1.0,0.9597701149425287,0.7560975609756098,true,true,true,true,true,527,2,true,false,0.9597701149425287
education,infobox book||13983812||216303249-0||language,infobox book||7049805||89051167-0||language,false,false,true,false,false,false,0.8419540229885057,0.8419540229885057,0.7259684361549498,true,true,true,true,true,506,2,false,false,0.8419540229885057
education,infobox book||18695907||229495492-0||country,infobox_university||211917||50111321-0||country,false,false,false,false,false,false,0.7945402298850575,0.6853448275862069,0.5150645624103299,true,true,true,true,true,359,2,false,false,0.5201149425287356
education,infobox book||1362842||52510987-0||country,infobox book||2614279||63901877-0||country,false,false,false,false,false,false,0.8979885057471264,0.8850574712643678,0.8091822094691535,true,true,true,true,true,564,2,false,false,0.8793103448275862
education,infobox book||67838||42909211-0||country,infobox book||7924540||139083942-0||country,false,false,false,false,false,false,0.9640804597701149,0.9224137931034483,0.8249641319942611,true,true,true,true,true,575,2,false,false,0.9094827586206896
education,infobox school||11346354||283860160-0||accreditation,infobox school||7247067||274732850-0||accreditation,false,false,false,false,false,false,0.8204022988505747,0.735632183908046,0.7245337159253945,true,true,true,true,true,505,2,false,false,0.7341954022988506
