dataset,id1,id2,isInStrictBlockingDecay,isInStrictBlockingNoDecay,isInValueSetBlocking,isInSequenceBlocking,isInExactMatchBlocking,isSemanticRoleMatch,compatibilityPercentageDecay,compatibilityPercentageNoDecay,exactSequenceMatchPercentage,hasTransitionOverlapNoDecay,hasTransitionOverlapDecay,hasValueSetOverlap,isInSVABlockingNoDecay,isInSVABlockingDecay,VACount,DVACount,isInTSMBlockingNoWildcard,isInTSMBlockingWithWildcard,strictlyCompatiblePercentage,decayScore,hasNonOverlap
education,infobox school||12567763||170487406-0||accreditation,infobox secondary school||14141683||170115767-0||accreditation,false,false,false,false,false,false,0.8577586206896551,0.8577586206896551,0.49067431850789095,false,false,false,false,false,342,0,true,false,0.6077586206896551,0.0,true
education,infobox school||25474615||332426420-0||colors,infobox secondary school||10467789||120377858-0||colors,false,false,false,false,false,false,0.8936781609195402,0.8721264367816092,0.6441893830703013,false,false,true,true,true,449,1,false,false,0.8721264367816092,0.0,true
education,infobox scientist||28872720||385606647-0||birth_date,infobox secondary school||2254943||44255129-0||students,false,false,false,false,false,false,0.8247126436781609,0.7916666666666666,0.4519368723098996,false,false,true,true,true,315,1,false,false,0.7916666666666666,0.0,true
education,infobox university||44337805||632952995-0||chancellor,infobox university||45314572||645784044-0||chancellor,true,true,true,false,false,false,1.0,1.0,0.9655667144906743,true,true,true,true,true,673,2,true,false,1.0,1.0,true
education,infobox book||5247749||54563477-0||pages,infobox book||5247876||54565183-0||pages,true,true,false,false,false,false,1.0,1.0,0.6140602582496413,false,false,true,true,true,428,1,false,false,0.6149425287356322,1.0,true
education,infobox secondary school||6532866||70383422-0||enrollment,infobox uk school||14158013||205606897-0||enrollment,false,false,false,false,false,false,0.8390804597701149,0.48419540229885055,0.3586800573888092,false,false,true,true,true,250,1,false,false,0.48419540229885055,-1.0,true
education,infobox scientist||98912||221243083-0||birth_place_🔗_extractedLink1,infobox scientist||98912||221243083-0||death_place_🔗_extractedLink1,true,true,false,false,false,false,1.0,1.0,0.9225251076040172,true,true,true,true,true,643,2,false,false,0.9224137931034483,1.0,true
education,infobox university||39886390||45425209-0||established,infobox university||585749||45424998-0||established,true,true,true,false,true,false,1.0,1.0,1.0,true,true,true,true,true,697,2,true,true,1.0,1.0,true
education,infobox book||240335||62461789-0||country,infobox book||603551||60277390-0||country,true,true,false,false,false,false,1.0,1.0,0.6269727403156384,false,false,true,true,true,437,1,false,false,0.6451149425287356,1.0,true
education,infobox university||22506||35236026-0||enrollment,infobox_university||275474||45885330-0||postgrad,false,false,false,false,false,false,0.6810344827586207,0.45689655172413796,0.3314203730272597,false,false,true,true,true,231,1,false,false,0.34626436781609193,0.0,true
education,infobox school||4631481||274707666-0||enrollment,infobox uk school||8032780||199590513-0||enrollment,false,false,false,false,false,false,0.8376436781609196,0.6681034482758621,0.5351506456241033,false,false,true,true,true,373,1,false,false,0.6077586206896551,0.0,true
education,infobox school||5310253||55390780-0||established,infobox secondary school||8857483||99818217-0||established,false,false,true,false,false,false,0.9985632183908046,0.5905172413793104,0.5308464849354376,false,false,true,true,true,370,1,false,false,0.5316091954022989,0.0,true
education,infobox_university||1409975||178031115-0||state,infobox_university||429929||93735746-0||state,false,false,false,false,false,false,0.9971264367816092,0.8132183908045977,0.703012912482066,false,false,true,true,true,490,1,false,false,0.7801724137931034,0.0,true
education,infobox book||6833998||63505369-0||genre,infobox book||6834025||63504943-0||genre,true,true,true,true,false,true,1.0,1.0,0.9913916786226685,true,true,true,true,true,691,2,true,true,1.0,1.0,true
education,infobox school||9506312||230652675-0||colors,infobox school||9544281||230711179-0||colors,false,false,false,false,false,false,0.8764367816091954,0.7313218390804598,0.7302725968436155,false,false,true,true,true,509,1,false,false,0.7313218390804598,0.33,false
education,infobox book||234527||61694182-0||publisher,infobox book||26467887||63423177-0||publisher,false,false,false,false,false,false,0.9525862068965517,0.9525862068965517,0.2611190817790531,false,false,false,false,false,182,0,false,false,0.2614942528735632,0.0,true
education,infobox book||2241099||79213246-0||pages,infobox book||2255151||154361204-0||pages,true,false,false,false,false,false,1.0,0.9425287356321839,0.8249641319942611,false,false,true,true,true,575,1,false,false,0.8261494252873564,0.665,true
education,infobox_university||19902692||251274584-0||chancellor_🔗_extractedLink0,infobox_university||8302943||92738460-0||chancellor_🔗_extractedLink0,true,true,false,false,false,false,1.0,1.0,0.6011477761836442,false,false,true,true,true,419,1,false,false,0.7385057471264368,1.0,true
education,infobox book||20349372||253495169-0||genre,infobox book||59850||67696858-0||genre,false,false,false,false,false,false,0.7212643678160919,0.6982758620689655,0.5236728837876614,false,false,true,true,false,365,1,false,false,0.5431034482758621,0.33,true
education,infobox university||20574632||256326586-0||image,infobox_university||16668253||201948866-0||image,true,true,false,false,false,false,1.0,1.0,0.5681492109038737,false,false,true,true,true,396,1,false,false,0.6206896551724138,1.0,true
education,infobox_university||18096606||293666087-0||image,infobox_university||18096700||293771488-0||image,true,true,false,false,false,false,1.0,1.0,0.8723098995695839,false,false,true,true,true,608,2,false,false,0.8735632183908046,1.0,true
education,infobox university||30024182||402033183-0||affiliations,infobox_university||606778||97541937-0||affiliations,false,false,false,false,false,false,0.8979885057471264,0.8979885057471264,0.36441893830703015,false,false,true,true,true,254,1,false,false,0.6077586206896551,0.0,true
education,infobox book||18307489||223833012-0||genre_🔗_extractedLink0,infobox book||18307630||223834379-0||genre_🔗_extractedLink0,true,true,false,false,false,true,1.0,1.0,0.7532281205164992,false,false,true,true,true,525,1,false,false,0.7543103448275862,1.0,true
education,infobox uk school||15967275||194194742-0||lea,infobox uk school||17007410||206707311-0||lea,true,true,true,false,false,true,1.0,1.0,0.9885222381635581,false,false,true,true,true,689,1,true,false,1.0,1.0,false
education,infobox university||1008333||20059305-0||faculty,infobox university||684511||21114491-0||motto,false,false,false,false,false,false,0.8045977011494253,0.34626436781609193,0.3428981348637016,false,false,true,true,true,239,1,false,false,0.34626436781609193,0.0,true
education,infobox secondary school||2319918||91062256-0||type_🔗_extractedLink0,infobox secondary school||47124||56650157-0||type_🔗_extractedLink0,true,true,false,false,false,false,1.0,1.0,0.41750358680057387,false,false,false,false,false,291,0,false,false,0.5129310344827587,1.0,true
education,infobox school||3340876||72509142-0||type,infobox school||8807104||99121948-0||type,true,true,false,false,false,false,1.0,1.0,0.4634146341463415,false,false,true,true,true,323,1,false,false,0.49137931034482757,1.0,true
education,infobox_university||10657946||122714731-0||image,infobox_university||12575207||148673377-0||image,false,false,false,false,false,false,0.7011494252873564,0.5704022988505747,0.4634146341463415,false,false,true,true,true,323,1,false,false,0.46264367816091956,0.0,true
education,infobox_university||1893665||46456204-0||undergrad,infobox_university||510049||36205412-0||postgrad,false,false,false,false,false,false,0.7212643678160919,0.6709770114942529,0.24103299856527977,false,false,true,true,true,168,1,false,false,0.2413793103448276,0.0,true
education,infobox secondary school||1677080||56095750-0||denomination_🔗_extractedLink0,infobox uk school||9609561||169583016-0||religion_🔗_extractedLink0,false,false,false,false,false,false,0.9295977011494253,0.728448275862069,0.5982783357245337,false,false,true,true,true,417,1,false,false,0.7068965517241379,0.0,true
education,infobox school||11946619||291517399-0||accreditation,infobox school||3216778||32634302-0||accreditation,true,true,true,true,false,false,1.0,1.0,0.7460545193687231,true,true,true,true,true,520,3,true,false,1.0,1.0,false
education,infobox school||4111387||247631423-0||colors,infobox secondary school||3763904||95772856-0||colors,false,false,false,false,false,false,0.8922413793103449,0.6594827586206896,0.49784791965566716,false,false,true,true,true,347,1,false,false,0.6379310344827587,0.33,true
education,infobox book||14063233||169065064-0||publisher,infobox book||6692323||244767663-0||publisher,false,false,false,false,false,false,0.9267241379310345,0.9195402298850575,0.8479196556671449,false,false,true,true,true,591,1,false,false,0.8491379310344828,0.0,true
education,infobox secondary school||2057075||70753655-0||enrollment,infobox_university||1011591||158901737-0||students,true,false,false,false,false,false,1.0,0.9985632183908046,0.5767575322812052,false,false,true,true,true,402,1,false,false,0.7772988505747126,0.665,true
education,infobox scientist||10611951||424732685-0||doctoral_students,infobox scientist||6701208||432878327-0||notable_students,true,true,false,false,false,false,1.0,1.0,0.9899569583931134,true,true,true,true,true,690,2,false,false,0.9899425287356322,1.0,true
education,infobox school||1286353||200125524-0||enrollment,infobox secondary school||16208266||221046676-0||enrollment,false,false,false,false,false,false,0.8261494252873564,0.6408045977011494,0.48206599713055953,false,false,true,true,true,336,1,false,false,0.5014367816091954,0.0,true
education,infobox university||521840||51417836-0||type_🔗_extractedLink2,infobox university||6429086||69367028-0||type_🔗_extractedLink1,true,false,false,false,false,false,1.0,0.7327586206896551,0.5107604017216643,false,false,true,true,true,356,1,false,false,0.6091954022988506,0.995,true
education,infobox secondary school||2542104||39987713-0||country,infobox secondary school||3203787||43384893-0||country,false,false,false,false,false,false,0.9669540229885057,0.9669540229885057,0.381635581061693,false,false,true,true,true,266,1,false,false,0.3936781609195402,0.33,true
education,infobox_university||23931014||308120346-0||dean,infobox_university||23931014||308120346-0||director,true,true,true,true,true,false,1.0,1.0,1.0,true,true,true,true,true,697,2,true,true,1.0,1.0,false
education,infobox secondary school||4499885||127920668-0||established,infobox_university||3224244||129072479-0||established,false,false,false,false,false,false,0.9295977011494253,0.9295977011494253,0.6700143472022956,false,false,true,true,true,467,1,false,false,0.7011494252873564,0.0,true
education,infobox university||1912348||14288249-0||state,infobox university||910732||22704787-0||state,true,false,false,false,false,false,1.0,0.860632183908046,0.6025824964131994,false,false,true,true,true,420,1,false,false,0.6278735632183908,0.665,true
education,infobox book||225598||230430128-0||cover_artist,infobox book||225598||230430128-0||illustrator,true,true,false,false,false,true,1.0,1.0,0.7388809182209469,false,false,true,true,true,515,1,false,false,0.7399425287356322,1.0,true
education,infobox school||24172266||311016348-0||grades,infobox school||8400459||172235776-0||grades,true,true,false,false,false,false,1.0,1.0,0.866571018651363,false,false,true,true,true,604,1,false,false,0.8807471264367817,1.0,true
education,infobox book||508403||60439458-0||genre_🔗_extractedLink0,infobox book||5566816||73693762-0||genre_🔗_extractedLink0,false,false,false,false,false,false,0.9468390804597702,0.764367816091954,0.7302725968436155,false,false,true,true,true,509,1,false,false,0.764367816091954,0.0,true
education,infobox scientist||186234||206862913-0||nationality,infobox scientist||21051||230177684-0||citizenship,false,false,false,false,false,false,0.9985632183908046,0.9985632183908046,0.39598278335724535,false,false,false,false,false,276,0,false,false,0.5129310344827587,0.165,true
education,infobox secondary school||11507810||177695160-0||country,infobox secondary school||11508095||177653515-0||country,true,true,true,true,true,false,1.0,1.0,1.0,true,true,true,true,true,697,2,true,true,1.0,1.0,false
education,infobox book||13576237||162385382-0||genre,infobox book||5315008||55457670-0||genre,true,true,false,false,false,false,1.0,1.0,0.8952654232424677,false,false,true,true,true,624,1,false,false,0.9295977011494253,1.0,true
education,infobox secondary school||6416721||69253058-0||colors,infobox_university||2531883||66917309-0||colors,false,false,false,false,false,false,0.7557471264367817,0.514367816091954,0.5107604017216643,false,false,true,true,true,356,1,false,false,0.514367816091954,0.0,true
education,infobox uk school||5651031||220408001-0||enrollment,infobox university||2407712||380170453-0||staff,true,false,false,false,false,false,1.0,0.9209770114942529,0.7560975609756098,false,false,true,true,true,527,1,false,false,0.9195402298850575,0.665,true
education,infobox book||5566816||73693762-0||genre_🔗_extractedLink0,infobox book||67317||58435302-0||genre_🔗_extractedLink0,true,true,false,false,false,false,1.0,1.0,0.921090387374462,false,false,true,true,true,642,1,false,false,0.9468390804597702,1.0,true
education,infobox school||34406386||471825990-0||conference,infobox school||5986501||172925329-0||conference,true,true,false,false,false,false,1.0,1.0,0.6398852223816356,false,false,true,true,true,446,1,false,false,0.9525862068965517,1.0,true
education,infobox_university||10120909||115993762-0||doctoral,infobox_university||10120909||115993762-0||staff,true,true,false,false,false,false,1.0,1.0,0.381635581061693,false,false,true,true,true,266,1,false,false,0.382183908045977,1.0,true
education,infobox school||29202327||406896485-0||campus type,infobox school||7858685||169381574-0||campus,false,false,false,false,false,false,0.8419540229885057,0.8419540229885057,0.3615494978479197,false,false,false,false,false,252,0,false,false,0.3620689655172414,0.0,true
education,infobox secondary school||4763361||97033057-0||mascot,infobox_university||1972146||48228155-0||mascot,true,false,false,false,false,false,1.0,0.8290229885057471,0.7604017216642754,false,false,true,true,true,530,1,false,false,0.8247126436781609,0.8,true
education,infobox university||994579||44676133-0||students,infobox_university||8577919||96106491-0||students,false,false,false,false,false,false,0.7902298850574713,0.7830459770114943,0.4261119081779053,false,false,true,true,true,297,1,false,false,0.42528735632183906,0.0,true
education,infobox_university||11954666||140655960-0||students,infobox_university||6139575||66138375-0||students,false,false,false,false,false,false,0.7744252873563219,0.39798850574712646,0.3285509325681492,false,false,true,true,true,229,1,false,false,0.37212643678160917,0.0,true
education,infobox school||5374859||171109586-1||city,infobox school||5851183||171091640-0||city,false,false,false,false,false,false,0.7873563218390804,0.7873563218390804,0.7862266857962698,false,false,true,true,true,548,1,false,false,0.7873563218390804,0.0,false
education,infobox secondary school||6404266||70635635-0||state,infobox university||1240251||74991386-0||state,false,false,false,false,false,false,0.8706896551724138,0.34051724137931033,0.2783357245337159,false,false,true,true,true,194,1,false,false,0.34051724137931033,0.0,true
education,infobox secondary school||2678921||49522463-0||country,infobox secondary school||2679133||40219551-0||country,true,true,false,false,false,false,1.0,1.0,0.41893830703012913,false,false,true,true,true,292,1,false,false,0.8735632183908046,1.0,true
education,infobox university||27360365||362208809-0||affiliations,infobox university||27424266||363318146-0||affiliations,true,true,false,false,false,false,1.0,1.0,0.7159253945480631,false,false,true,true,true,499,1,false,false,0.7442528735632183,1.0,true
education,infobox uk school||4166336||154778694-0||colours,infobox_university||14581932||176089644-0||colors_🔗_extractedLink0,false,false,false,false,false,false,0.7385057471264368,0.6824712643678161,0.3472022955523673,false,false,false,false,false,242,0,false,false,0.3563218390804598,0.33,true
education,infobox book||12929913||264055223-0||genre,infobox book||14039364||407333441-0||genre,false,false,false,false,false,false,0.7485632183908046,0.7255747126436781,0.5265423242467718,false,false,true,true,true,367,1,false,false,0.7255747126436781,0.33,true
education,infobox book||1226446||97075089-0||name,infobox book||317137||90368008-0||followed_by_🔗_extractedLink0,true,false,false,false,false,true,1.0,0.9037356321839081,0.5208034433285509,false,false,true,true,true,363,1,false,false,0.6724137931034483,0.6,true
education,infobox university||3359116||225859448-0||students,infobox university||3359116||225859448-0||undergrad,true,true,false,false,false,false,1.0,1.0,0.9483500717360115,false,false,true,true,true,661,1,false,false,0.9497126436781609,1.0,true
education,infobox university||25123244||326693522-0||image,infobox university||27964090||372248888-0||image,true,true,false,false,false,false,1.0,1.0,0.8880918220946915,false,false,true,true,true,619,1,false,false,0.9367816091954023,1.0,true
education,infobox school||36348767||501021756-0||ratio,infobox university||3977248||60351871-0||faculty,true,true,false,false,false,false,1.0,1.0,0.25968436154949787,false,false,false,false,false,181,0,true,false,0.6637931034482759,1.0,true
education,infobox university||637241||20515507-0||country,infobox university||73299||13371082-0||country,false,false,false,false,false,false,0.7586206896551724,0.22844827586206898,0.20946915351506457,false,false,true,true,true,146,1,false,false,0.22844827586206898,0.0,true
education,infobox_university||2623877||54099678-0||grades,infobox_university||30857412||44718797-0||grades,true,true,false,false,false,false,1.0,1.0,0.3988522238163558,false,false,true,false,false,278,0,false,false,0.6623563218390804,1.0,true
education,infobox uk school||16201011||197322809-0||country,infobox uk school||19979690||248309445-0||country,true,true,false,false,false,false,1.0,1.0,0.9383070301291249,false,false,true,true,true,654,1,false,false,0.9540229885057471,1.0,true
education,infobox scientist||352564||178060133-0||prizes_🔗_extractedLink2,infobox scientist||44292||157472992-0||prizes_🔗_extractedLink3,false,false,false,false,false,false,0.9985632183908046,0.9985632183908046,0.8249641319942611,false,false,false,false,false,575,0,false,false,0.8462643678160919,0.0,true
education,infobox secondary school||1944327||111727532-0||gender,infobox uk school||13923685||181393196-0||gender,false,false,false,false,false,false,0.882183908045977,0.603448275862069,0.5322812051649928,false,false,true,true,true,371,1,false,false,0.603448275862069,0.33,true
education,infobox school||4286603||226044683-0||mascot,infobox secondary school||2746055||182063416-0||mascot,false,false,false,false,false,false,0.7528735632183908,0.6005747126436781,0.4734576757532281,false,false,true,true,true,330,1,false,false,0.47413793103448276,0.33,true
education,infobox university||27360365||362208809-0||type,infobox university||27424266||363318146-0||type,true,true,false,false,false,false,1.0,1.0,0.7159253945480631,false,false,true,true,true,499,1,false,false,0.7442528735632183,1.0,true
education,infobox school||2643377||493734936-0||colours,infobox secondary school||11166922||130029011-0||colors,false,false,false,false,false,false,0.9669540229885057,0.9181034482758621,0.539454806312769,false,false,true,true,true,376,1,false,false,0.5416666666666666,0.5,true
education,infobox scientist||17132187||208395296-0||awards,infobox scientist||17133396||208395519-0||awards,true,true,false,false,false,false,1.0,1.0,0.8794835007173601,false,false,true,true,true,613,1,false,false,0.8807471264367817,1.0,true
education,infobox_university||886363||37040377-0||postgrad,infobox_university||946469||38102887-0||postgrad,true,false,false,false,false,false,1.0,0.8807471264367817,0.5767575322812052,false,false,true,true,true,402,1,false,false,0.7097701149425287,0.75,true
education,infobox scientist||17590286||214666923-0||birth_date,infobox_university||2970891||189703471-0||established,false,false,false,false,false,false,0.9956896551724138,0.9956896551724138,0.39741750358680056,false,false,true,true,true,277,1,false,false,0.4224137931034483,0.0,true
education,infobox book||1230789||128487048-1||release_date,infobox university||672294||229500910-0||established,false,false,false,false,false,false,0.8850574712643678,0.7198275862068966,0.5437589670014347,false,false,true,true,true,379,1,false,false,0.5977011494252874,0.0,true
